2022/5/19 4:59:55,180,46,-14.0205,-27.4678,95.2000,26.5000,29.7230,0.0000,0.0000,0.0000
2022/5/19 5:0:0,180,69,-13.4405,-6.7588,95.2000,26.5000,29.7230,0.0000,0.0000,0.0000
2022/5/19 5:0:5,180,92,-12.6379,14.1659,nan,nan,nan,0.0000,0.0000,0.0000
2022/5/19 5:0:10,0,0,16.8013,-66.9509,95.2000,26.5000,29.7230,0.0000,0.0000,0.0000
2022/5/19 5:0:15,0,23,18.0654,-45.6566,95.2000,26.5000,29.7230,0.0000,0.0000,0.0000
2022/5/19 5:0:20,0,46,18.1979,-24.7208,95.2000,26.5000,29.7230,0.0000,0.0000,0.0000
2022/5/19 5:0:25,0,69,18.6143,-2.9331,95.2000,26.5000,29.7230,0.0000,0.0000,0.0000
2022/5/19 5:0:30,0,92,18.5046,17.2000,95.2000,26.5000,29.7230,0.0000,-0.0000,0.0000
2022/5/19 5:0:35,45,0,11.8723,-77.8667,95.3000,26.5000,29.7304,0.0000,0.0000,0.0000
2022/5/19 5:0:40,45,23,11.8151,-60.6073,95.3000,26.5000,29.7304,0.0000,0.0000,0.0000
2022/5/19 5:0:45,45,46,13.1401,-35.1107,95.3000,26.4000,29.4250,0.0000,0.0000,0.0000
2022/5/19 5:0:50,45,69,13.6981,-12.7478,95.4000,26.4000,29.4317,0.0000,0.0000,0.0000
2022/5/19 5:0:55,45,92,14.2127,8.1095,95.4000,26.4000,29.4317,0.0000,0.0000,0.0000
2022/5/19 5:1:0,90,0,1.8608,-87.6548,95.4000,26.4000,29.4317,0.0000,-0.0000,0.0000
2022/5/19 5:1:5,90,23,2.6553,-67.0134,95.4000,26.4000,29.4317,0.0000,0.0000,0.0000
2022/5/19 5:1:10,90,46,3.2759,-40.3998,95.5000,26.4000,29.4384,0.0000,0.0000,0.0000
2022/5/19 5:1:15,90,69,3.3366,-18.8026,95.5000,26.4000,29.4384,0.0000,-0.0000,0.0000
2022/5/19 5:1:20,90,92,5.0041,4.1638,95.5000,26.4000,29.4384,0.0000,0.0000,0.0000
2022/5/19 5:1:25,135,0,-7.2055,-82.7321,95.5000,26.3000,29.1349,0.0000,-0.0000,0.0000
2022/5/19 5:1:30,135,23,-6.5734,-62.4882,95.6000,26.3000,29.1408,0.0000,0.0000,0.0000
2022/5/19 5:1:35,135,46,-5.3887,-38.0502,95.7000,26.4000,29.4517,0.0000,0.0000,0.0000
2022/5/19 5:1:40,135,69,-5.5893,-14.7443,95.7000,26.3000,29.1468,0.0000,0.0000,0.0000
2022/5/19 5:1:45,135,92,-4.9192,7.0365,95.7000,26.3000,29.1468,0.0000,0.0000,0.0000
2022/5/19 5:1:50,180,0,-14.0789,-72.7972,95.7000,26.3000,29.1468,0.0000,0.0000,0.0000
2022/5/19 5:1:55,180,23,-13.7071,-52.2325,95.8000,26.3000,29.1527,0.0000,0.0000,0.0000
2022/5/19 5:2:0,180,46,-13.9572,-26.8170,95.8000,26.3000,29.1527,0.0000,0.0000,0.0000
2022/5/19 5:2:5,180,69,-13.5265,-6.7870,95.8000,26.3000,29.1527,0.0000,0.0000,0.0000
2022/5/19 5:2:10,180,92,-12.5119,14.7130,95.8000,26.3000,29.1527,0.0000,0.0000,0.0000
2022/5/19 5:2:15,0,0,16.7323,-66.8669,95.9000,26.3000,29.1587,0.0000,0.0000,0.0000
2022/5/19 5:2:20,0,23,17.5799,-46.3613,95.9000,26.3000,29.1587,0.0000,0.0000,0.0000
2022/5/19 5:2:25,0,46,18.2385,-23.9320,95.9000,26.2000,28.8556,0.0000,0.0000,0.0000
2022/5/19 5:2:30,0,69,18.0512,-3.0892,95.9000,26.2000,28.8556,0.0000,0.0000,0.0000
2022/5/19 5:2:35,0,92,18.1981,17.1531,95.9000,26.2000,28.8556,0.0000,0.0000,0.0000
2022/5/19 5:2:40,45,0,12.0776,-77.6994,95.9000,26.2000,28.8556,0.0000,0.0000,0.0000
2022/5/19 5:2:45,45,23,11.5662,-59.7265,95.9000,26.2000,28.8556,0.0000,0.0000,0.0000
2022/5/19 5:2:50,45,46,12.9794,-34.7202,96.0000,26.2000,28.8608,0.0000,0.0000,0.0000
2022/5/19 5:2:55,45,69,13.6591,-13.0820,96.0000,26.2000,28.8608,0.0000,-0.0000,0.0000
2022/5/19 5:3:0,45,92,13.9191,7.9687,96.0000,26.2000,28.8608,0.0000,0.0000,0.0000
2022/5/19 5:3:5,90,0,2.0905,-87.5887,96.1000,26.2000,28.8661,0.0000,0.0000,0.0000
2022/5/19 5:3:10,90,23,3.0871,-67.0516,96.1000,26.2000,28.8661,0.0000,0.0000,0.0000
2022/5/19 5:3:15,90,46,3.1188,-40.6107,96.1000,26.2000,28.8661,0.0000,0.0000,0.0000
2022/5/19 5:3:20,90,69,3.3915,-18.6774,96.2000,26.1000,28.5694,0.0000,0.0000,0.0000
2022/5/19 5:3:25,90,92,3.9702,4.0542,nan,nan,nan,0.0000,0.0000,0.0000
2022/5/19 5:3:30,135,0,-7.0614,-82.8637,96.2000,26.1000,28.5694,0.0000,0.0000,0.0000
2022/5/19 5:3:35,135,23,-6.9109,-62.1291,96.2000,26.1000,28.5694,0.0000,0.0000,0.0000
2022/5/19 5:3:40,135,46,-5.5422,-38.3834,96.3000,26.1000,28.5739,0.0000,0.0000,0.0000
2022/5/19 5:3:45,135,69,-5.7509,-15.0487,96.3000,26.1000,28.5739,0.0000,0.0000,0.0000
2022/5/19 5:3:50,135,92,-4.9271,6.8667,96.3000,26.1000,28.5739,0.0000,0.0000,0.0000
2022/5/19 5:3:55,180,0,-13.9516,-72.9415,96.4000,26.1000,28.5784,0.0000,0.0000,0.0000
2022/5/19 5:4:0,180,23,-14.0006,-52.1703,96.4000,26.1000,28.5784,0.0000,0.0000,0.0000
2022/5/19 5:4:5,180,46,-13.7131,-27.1266,96.5000,26.1000,28.5829,0.0000,0.0000,0.0000
2022/5/19 5:4:10,180,69,-13.2884,-6.9828,96.5000,26.1000,28.5829,0.0000,0.0000,0.0000
2022/5/19 5:4:15,180,92,-12.5186,14.6676,96.5000,26.1000,28.5829,0.0000,0.0000,0.0000
2022/5/19 5:4:20,0,0,16.7854,-66.7693,96.6000,26.1000,28.5874,0.0000,nan,nan
2022/5/19 5:4:25,0,23,17.6262,-46.0147,96.6000,26.1000,28.5874,0.0000,nan,nan
2022/5/19 5:4:30,0,46,18.1552,-24.1322,96.6000,26.0000,28.2859,0.0000,0.0000,0.0000
2022/5/19 5:4:35,0,69,18.3964,-2.7744,96.7000,26.0000,28.2897,0.0000,0.0000,0.0000
2022/5/19 5:4:40,0,92,18.5452,17.3516,96.7000,26.0000,28.2897,0.0000,0.0000,0.0000
2022/5/19 5:4:45,45,0,12.0442,-77.7703,96.7000,26.0000,28.2897,0.0000,0.0000,0.1000
2022/5/19 5:4:50,45,23,12.0330,-60.1586,96.8000,26.0000,28.2934,0.0000,0.0000,0.1000
2022/5/19 5:4:55,45,46,12.9792,-34.5816,96.8000,26.0000,28.2934,0.0146,0.0000,0.1000
2022/5/19 5:5:0,45,69,13.9130,-12.3951,96.9000,26.0000,28.2972,0.2039,0.0000,0.0000
2022/5/19 5:5:5,45,92,14.2520,8.3250,96.9000,26.0000,28.2972,0.1165,0.0000,0.0000
2022/5/19 5:5:10,90,0,1.7991,-87.6705,96.9000,26.0000,28.2972,0.3640,0.0000,0.1000
2022/5/19 5:5:15,90,23,2.6290,-66.8923,96.9000,26.0000,28.2972,0.3786,0.0000,0.1000
2022/5/19 5:5:20,90,46,3.1153,-41.4101,96.9000,26.0000,28.2972,0.3203,0.0000,0.0000
2022/5/19 5:5:25,90,69,3.4674,-18.4544,96.9000,26.0000,28.2972,0.2330,0.0000,0.1000
2022/5/19 5:5:30,90,92,4.6611,4.1578,96.9000,26.0000,28.2972,0.1311,0.0000,0.0000
2022/5/19 5:5:35,135,0,-7.1522,-82.7695,96.8000,26.0000,28.2934,0.2330,0.0000,0.1000
2022/5/19 5:5:40,135,23,-6.4789,-62.9866,96.9000,26.0000,28.2972,0.2621,nan,nan
2022/5/19 5:5:45,135,46,-5.4717,-37.4804,96.9000,26.0000,28.2972,0.2621,0.0000,0.1000
2022/5/19 5:5:50,135,69,-6.0577,-14.7174,96.9000,26.0000,28.2972,0.2475,0.0000,0.1000
